"SampleId","Location","Site","SampleDate","MicroscopeType","WholePlate","Species","IsSpeciesToxic","VolumeInMillilitres","Average","NumberOfColonies","CellsPerMl","TotalBioVolume","PotentiallyToxicCellMl","PotentiallyToxicBioVolume","ToxinCluster"
5004.3,"Kaituna","Trout Pool",2023-12-05,"20A","160","Aphanocapsa delicatissima",FALSE,10,48,NA,150.7966667,0.0000150796,0,0,""
5005.1,"Rotorua","Ohau Channel",2023-12-05,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,8,NA,50.26555556,0.003015933,50.26555556,0.003015933,""
5005.2,"Rotorua","Ohau Channel",2023-12-05,"20A","160","Dolichospermum affine (Lemmermann)",TRUE,10,72,NA,226.195,0.000429771,226.195,0.000429771,""
5005.3,"Rotorua","Ohau Channel",2023-12-05,"20A","160","Dolichospermum circinale",TRUE,10,18,NA,56.54875,0.032551722,56.54875,0.032551722,""
4983.1,"Rotorua","Ngongotaha",2023-11-27,"20A","160","Dolichospermum circinale",TRUE,10,34,NA,320.4429167,0.184459761,320.4429167,0.184459761,""
4983.2,"Rotorua","Ngongotaha",2023-11-27,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,8.3,94,2972.579292,0.053506427256,2972.579292,0.053506427256,""
4983.3,"Rotorua","Ngongotaha",2023-11-27,"20A","160","Aphanocapsa sp",FALSE,10,405,NA,2544.69375,0.005725561,0,0,""
4983.4,"Rotorua","Ngongotaha",2023-11-27,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,17,NA,53.40715278,0.004219165,53.40715278,0.004219165,""
4983.5,"Rotorua","Ngongotaha",2023-11-27,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2,NA,50.26555556,0.002312216,0,0,""
4984.1,"Rotorua","Hamurana",2023-11-27,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,13.25,140,6660.186111,0.119883349998,6660.186111,0.119883349998,""
4984.2,"Rotorua","Hamurana",2023-11-27,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2,21,257.6109722,0.011850105,0,0,""
4984.3,"Rotorua","Hamurana",2023-11-27,"20A","160","Phormidium sp",TRUE,10,20,NA,62.83194444,0.005864734,62.83194444,0.005864734,""
4984.4,"Rotorua","Hamurana",2023-11-27,"20A","160","Aphanocapsa sp",FALSE,10,12,NA,37.69916667,0.0000848231,0,0,""
4984.5,"Rotorua","Hamurana",2023-11-27,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,7,NA,43.98236111,0.003474607,43.98236111,0.003474607,""
4985.1,"Kaituna","Trout Pool",2023-11-27,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,26.45,140,13295.23944,0.23931430992,13295.23944,0.23931430992,""
4985.2,"Kaituna","Trout Pool",2023-11-27,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2.263157895,92,789.2022917,0.036303305,0,0,""
4985.3,"Kaituna","Trout Pool",2023-11-27,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,20.66666667,NA,194.7790278,0.018698787,0,0,""
4985.4,"Kaituna","Trout Pool",2023-11-27,"20A","160","Aphanocapsa sp",FALSE,10,17.75,NA,446.1068056,0.00100374,0,0,""
4985.5,"Kaituna","Trout Pool",2023-11-27,"20A","160","Dolichospermum sp",TRUE,10,6,NA,18.84958333,0.003581421,18.84958333,0.003581421,""
4985.6,"Kaituna","Trout Pool",2023-11-27,"20A","160","Anagnostidinema amphibium",FALSE,10,7,NA,21.99118056,0.000505797,0,0,""
4986.1,"Rotorua","Ohau Channel",2023-11-27,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,21.45,140,10781.96167,0.19407531006,10781.96167,0.19407531006,""
4986.2,"Rotorua","Ohau Channel",2023-11-27,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2,15,219.9118056,0.010115943,0,0,""
4986.3,"Rotorua","Ohau Channel",2023-11-27,"20A","160","Aphanocapsa sp",FALSE,10,24,NA,150.7966667,0.000339293,0,0,""
4986.4,"Rotorua","Ohau Channel",2023-11-27,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,15,NA,94.24791667,0.007445585,94.24791667,0.007445585,""
4987.1,"Rotoiti","Okere Arm",2023-11-27,"20A","160","Aphanocapsa holsatica",FALSE,10,15,NA,612.6114583,0.000306306,0,0,""
4987.2,"Rotoiti","Okere Arm",2023-11-27,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,27.95,140,14049.22278,0.25288601004,14049.22278,0.25288601004,""
4987.3,"Rotoiti","Okere Arm",2023-11-27,"20A","160","Dolichospermum circinale",TRUE,10,28.33333333,NA,267.0357639,0.153716467,267.0357639,0.153716467,""
4987.4,"Rotoiti","Okere Arm",2023-11-27,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2,23,270.1773611,0.012428159,0,0,""
4990.1,"Rotorua","Holdens Bay",2023-11-27,"20A","50","Pseudanabaena limnetica (cylinder)",TRUE,10,6.5,NA,653.4522222,0.051622726,653.4522222,0.051622726,""
4990.2,"Rotorua","Holdens Bay",2023-11-27,"20A","50","Pseudanabaena galeata (cylinder)",TRUE,10,9.666666667,NA,291.5402222,0.017492413,291.5402222,0.017492413,""
4990.3,"Rotorua","Holdens Bay",2023-11-27,"20A","50","Phormidium sp",TRUE,10,16,NA,160.8497778,0.015013718,160.8497778,0.015013718,""
4990.4,"Rotorua","Holdens Bay",2023-11-27,"20A","50","Phormidium retzii",TRUE,10,8,NA,160.8497778,0.015763278,160.8497778,0.015763278,""
4970.1,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,5,7.65,23,2066.856813,0.163281688,2066.856813,0.163281688,""
4970.2,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Pseudanabaena mucicola (rod)",FALSE,5,2,NA,87.96472222,0.004046377,0,0,""
4970.3,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,5,15,NA,94.24791667,0.00169646250006,94.24791667,0.00169646250006,""
4970.4,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,5,9.7,29,2986.402319,0.179184139,2986.402319,0.179184139,""
4970.5,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Phormidium sp",TRUE,5,8.4,NA,263.8941667,0.024631882,263.8941667,0.024631882,""
4970.6,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Phormidium sp",TRUE,5,15.5,34,5259.03375,0.49087821,5259.03375,0.49087821,""
4970.7,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Planktothrix sp",TRUE,5,30,NA,188.4958333,0.059187692,188.4958333,0.059187692,""
4970.8,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Phormidium sp",TRUE,5,18.5,NA,232.4781944,0.021699515,232.4781944,0.021699515,""
4970.9,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Dolichospermum sp",TRUE,5,5,NA,62.83194444,0.011938069,62.83194444,0.011938069,""
4970.1,"Rotorua","Ngongotaha",2023-11-20,"20A","160","Phormidium retzii",TRUE,5,20.78947368,NA,2481.861806,0.243222457,2481.861806,0.243222457,""
4971.1,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,22.75,NA,9.1,0.0007189,9.1,0.0007189,""
4971.2,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Merismopedia sp",FALSE,10,96,NA,9.6,0.0002112,0,0,""
4971.3,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Phormidium sp",TRUE,10,11.5,NA,2.3,0.000214682,2.3,0.000214682,""
4971.4,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Dolichospermum sp",TRUE,10,2.5,NA,0.5,0.000095,0.5,0.000095,""
4971.5,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Raphidiopsis cf mediterranea (sphere)",TRUE,10,11.7,240,304.2,0.0054756,304.2,0.0054756,""
4971.6,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,61.6,2,135.52,0.078010733,135.52,0.078010733,""
4971.7,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Dolichospermum spiroides",TRUE,10,20.5,NA,4.1,0.001066,4.1,0.001066,""
4971.8,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Phormidium sp",TRUE,10,32.33333333,NA,9.7,0.000905398,9.7,0.000905398,""
4971.9,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Pseudanabaena galeata (cylinder)",TRUE,10,12.5,NA,2.5,0.00015,2.5,0.00015,""
4971.1,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Dolichospermum planctonicum",TRUE,10,14,NA,4.2,0.001554,4.2,0.001554,""
4971.11,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Phormidium sp",TRUE,10,59.5,NA,23.8,0.002221492,23.8,0.002221492,""
4971.12,"Rotorua","Ohau Channel",2023-11-20,"20A","Whole Plate","Microcystis flos-aquae",TRUE,10,1200,NA,120,0.00264,120,0.00264,"Microcystis spp."
4972.1,"Kaituna","Trout Pool",2023-11-20,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,10.75,131,5099.597691,0.091792758438,5099.597691,0.091792758438,""
4972.2,"Kaituna","Trout Pool",2023-11-20,"20A","160","Phormidium sp",TRUE,10,23.33333333,NA,219.9118056,0.020526568,219.9118056,0.020526568,""
4972.3,"Kaituna","Trout Pool",2023-11-20,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,5,NA,15.70798611,0.000942479,15.70798611,0.000942479,""
4972.4,"Kaituna","Trout Pool",2023-11-20,"20A","160","Phormidium sp",TRUE,10,0,NA,0,0,0,0,""
4974.1,"Rotorua","Holdens Bay",2023-11-20,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,9,NA,84.823125,0.006701027,84.823125,0.006701027,""
4974.2,"Rotorua","Holdens Bay",2023-11-20,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,32,NA,201.0622222,0.019301973,0,0,""
4974.3,"Rotorua","Holdens Bay",2023-11-20,"20A","160","Dolichospermum circinale",TRUE,10,38,NA,119.3806944,0.068720303,119.3806944,0.068720303,""
4974.4,"Rotorua","Holdens Bay",2023-11-20,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,16.45,120,7235.098403,0.130231771254,7235.098403,0.130231771254,""
4976.1,"Rotorua","Hamurana",2023-11-20,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,8,83,2588.676111,0.046596169998,2588.676111,0.046596169998,""
4976.2,"Rotorua","Hamurana",2023-11-20,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,15.66666667,NA,147.6550694,0.008859304,147.6550694,0.008859304,""
4978.1,"Rotoiti","Okere Arm",2023-11-20,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,12.75,NA,640.8858333,0.0115359449994,640.8858333,0.0115359449994,""
4978.2,"Rotoiti","Okere Arm",2023-11-20,"20A","160","Aphanocapsa sp",FALSE,10,15,NA,94.24791667,0.000212058,0,0,""
4978.3,"Rotoiti","Okere Arm",2023-11-20,"20A","160","Geitlerinema sp",FALSE,10,15,NA,47.12395833,0.001036727,0,0,""
4978.4,"Rotoiti","Okere Arm",2023-11-20,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,20,NA,62.83194444,0.004963724,62.83194444,0.004963724,""
4959.1,"Rotorua","Hamurana",2023-11-13,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,35.55,30,5584.189063,0.100515403134,5584.189063,0.100515403134,""
4959.2,"Rotorua","Hamurana",2023-11-13,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,8,NA,75.39833333,0.005956468,75.39833333,0.005956468,""
4959.3,"Rotorua","Hamurana",2023-11-13,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,27.33333333,NA,257.6109722,0.024730653,0,0,""
4959.4,"Rotorua","Hamurana",2023-11-13,"20A","160","Dolichospermum circinale",TRUE,10,17,NA,53.40715278,0.030743293,53.40715278,0.030743293,""
4960.1,"Kaituna","Trout Pool",2023-11-13,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,37.75,138,18738.05663,0.33728501934,18738.05663,0.33728501934,""
4960.2,"Kaituna","Trout Pool",2023-11-13,"20A","160","Pseudanabaena mucicola (rod)",FALSE,10,2,NA,43.98236111,0.002023189,0,0,""
4960.3,"Kaituna","Trout Pool",2023-11-13,"20A","160","Aphanocapsa sp",FALSE,10,6.666666667,NA,62.83194444,0.000141372,0,0,""
4960.4,"Kaituna","Trout Pool",2023-11-13,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,13.5,NA,84.823125,0.00814302,0,0,""
4960.5,"Kaituna","Trout Pool",2023-11-13,"20A","160","Phormidium sp",TRUE,10,5,NA,15.70798611,0.001466183,15.70798611,0.001466183,""
4960.6,"Kaituna","Trout Pool",2023-11-13,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,7.5,NA,47.12395833,0.003722793,47.12395833,0.003722793,""
4960.7,"Kaituna","Trout Pool",2023-11-13,"20A","160","Dolichospermum circinale",TRUE,10,1,NA,3.141597222,0.001808429,3.141597222,0.001808429,""
4961.1,"Rotoiti","Okere Arm",2023-11-13,"20A","50","Raphidiopsis cf mediterranea (sphere)",TRUE,10,43.55,29,21452.83646,0.38615105628,21452.83646,0.38615105628,""
4961.2,"Rotoiti","Okere Arm",2023-11-13,"20A","50","Pseudanabaena mucicola (rod)",FALSE,10,2,NA,241.2746667,0.011098635,0,0,""
4961.3,"Rotoiti","Okere Arm",2023-11-13,"20A","50","Pseudanabaena galeata (cylinder)",TRUE,10,38,NA,382.0182222,0.022921093,382.0182222,0.022921093,""
4961.4,"Rotoiti","Okere Arm",2023-11-13,"20A","50","Pseudanabaena limnetica (ellipsoid)",FALSE,10,17.5,NA,351.8588889,0.033778453,0,0,""
4962.1,"Rotorua","Holdens Bay",2023-11-13,"20A","50","Raphidiopsis cf mediterranea (sphere)",TRUE,10,120.35,30,60494.59611,1.08890272998,60494.59611,1.08890272998,""
4962.2,"Rotorua","Holdens Bay",2023-11-13,"20A","50","Pseudanabaena limnetica (cylinder)",TRUE,10,6.05,12,1946.282311,0.153756303,1946.282311,0.153756303,""
4962.3,"Rotorua","Holdens Bay",2023-11-13,"20A","50","Phormidium sp",TRUE,10,15,NA,301.5933333,0.028150722,301.5933333,0.028150722,""
4962.4,"Rotorua","Holdens Bay",2023-11-13,"20A","50","Pseudanabaena limnetica (ellipsoid)",FALSE,10,18,NA,180.956,0.017371776,0,0,""
4963.1,"Rotorua","Ngongotaha",2023-11-13,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,23.4,130,11027.00625,0.1984861125,11027.00625,0.1984861125,""
4963.2,"Rotorua","Ngongotaha",2023-11-13,"20A","160","Dolichospermum circinale",TRUE,10,151,NA,474.3811806,0.273072783,474.3811806,0.273072783,""
4963.3,"Rotorua","Ngongotaha",2023-11-13,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,40.5,NA,254.469375,0.02442906,0,0,""
4964.1,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Raphidiopsis cf mediterranea (sphere)",TRUE,10,29.2,136,14310.60367,0.25759086606,14310.60367,0.25759086606,""
4964.2,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,5,NA,15.70798611,0.001240931,15.70798611,0.001240931,""
4964.3,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Pseudanabaena galeata (cylinder)",TRUE,10,5,NA,15.70798611,0.000942479,15.70798611,0.000942479,""
4964.4,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,24,NA,75.39833333,0.00723824,0,0,""
4964.5,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Phormidium sp",TRUE,10,19,NA,59.69034722,0.005571497,59.69034722,0.005571497,""
4964.6,"Rotorua","Ohau Channel",2023-11-13,"20A","160","Dolichospermum sp",TRUE,10,44,NA,138.2302778,0.026263753,138.2302778,0.026263753,""
4944.1,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Phormidium sp",TRUE,10,23.3,24,102.52,0.009569217,102.52,0.009569217,""
4944.2,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,88.65,1,186.165,0.107164021,186.165,0.107164021,""
4944.3,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,20.75,13,68.475,0.000154069,0,0,""
4944.4,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (ellipsoid)",FALSE,10,54.4,56,413.44,0.03969024,0,0,""
4944.5,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,15.9,58,124.02,0.00979758,124.02,0.00979758,""
4944.6,"Rotorua","Ngongotaha",2023-11-06,"20A","Whole Plate","Microcystis aeruginosa",TRUE,10,874.5,NA,174.9,0.0152163,174.9,0.0152163,"Microcystis spp."
4949.1,"Rotorua","Hamurana",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,22.65,15,79.275,0.006262725,79.275,0.006262725,""
4949.2,"Rotorua","Hamurana",2023-11-06,"20A","Whole Plate","Phormidium sp",TRUE,10,38.5,NA,7.7,0.000718718,7.7,0.000718718,""
4949.3,"Rotorua","Hamurana",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (ellipsoid)",FALSE,10,89.5,NA,17.9,0.0017184,0,0,""
4949.4,"Rotorua","Hamurana",2023-11-06,"20A","Whole Plate","Oscillatoria sp",TRUE,10,410,NA,41,0.1108845,41,0.1108845,""
4949.5,"Rotorua","Hamurana",2023-11-06,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,29.5,NA,5.9,0.003396276,5.9,0.003396276,""
4950.1,"Kaituna","Trout Pool",2023-11-06,"20A","160","Dolichospermum circinale",TRUE,10,35.66666667,NA,336.1509028,0.193501906,336.1509028,0.193501906,""
4950.2,"Kaituna","Trout Pool",2023-11-06,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,12,NA,37.69916667,0.002978234,37.69916667,0.002978234,""
4950.3,"Kaituna","Trout Pool",2023-11-06,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,19.66666667,NA,185.3542361,0.017794007,0,0,""
4950.4,"Kaituna","Trout Pool",2023-11-06,"20A","160","Aphanocapsa sp",FALSE,10,21.5,NA,135.0886806,0.00030395,0,0,""
4951.1,"Rotorua","Ohau Channel",2023-11-06,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,52,NA,326.7261111,0.031365707,0,0,""
4951.2,"Rotorua","Ohau Channel",2023-11-06,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,20,NA,62.83194444,0.004963724,62.83194444,0.004963724,""
4951.3,"Rotorua","Ohau Channel",2023-11-06,"20A","160","Dolichospermum circinale",TRUE,10,37,NA,348.7172917,0.200735622,348.7172917,0.200735622,""
4952.1,"Rotorua","Holdens Bay",2023-11-06,"20A","160","Phormidium sp",TRUE,10,7,NA,21.99118056,0.002052657,21.99118056,0.002052657,""
4952.2,"Rotorua","Holdens Bay",2023-11-06,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,12.77777778,NA,361.2836806,0.028541411,361.2836806,0.028541411,""
4952.3,"Rotorua","Holdens Bay",2023-11-06,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,340,NA,1068.143056,0.102541733,0,0,""
4952.4,"Rotorua","Holdens Bay",2023-11-06,"20A","160","Dolichospermum circinale",TRUE,10,92,NA,289.0269444,0.16637547,289.0269444,0.16637547,""
4953.1,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,15.5,NA,12.4,0.0000279,0,0,""
4953.2,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (ellipsoid)",FALSE,10,79.1,13,261.03,0.02505888,0,0,""
4953.3,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Dolichospermum lemmermannii",TRUE,10,22.6,13,74.58,0.0082038,74.58,0.0082038,""
4953.4,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,83.16666667,NA,149.7,0.086173308,149.7,0.086173308,""
4953.5,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Dolichospermum spiroides",TRUE,10,14.33333333,NA,4.3,0.001118,4.3,0.001118,""
4953.6,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Dolichospermum sp",TRUE,10,25.1,56,190.76,0.0362444,190.76,0.0362444,""
4953.7,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Planktolyngbya limnetica",FALSE,10,8.5,NA,1.7,0.00001003,0,0,""
4953.8,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Oscillatoria sp",TRUE,10,115,NA,11.5,0.03110175,11.5,0.03110175,""
4953.9,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Planktothrix agardhii",TRUE,10,107.5,NA,21.5,0.0010105,21.5,0.0010105,""
4953.1,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Pseudanabaena limnetica (cylinder)",TRUE,10,197.75,NA,79.1,0.0062489,79.1,0.0062489,""
4953.11,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Phormidium sp",TRUE,10,10,NA,1,0.00009334,1,0.00009334,""
4953.12,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Aphanocapsa holsatica",FALSE,10,900,NA,90,0.000045,0,0,""
4953.13,"Rotoiti","Okere Arm",2023-11-06,"20A","Whole Plate","Raphidiopsis cf mediterranea (sphere)",TRUE,10,51.15,350,1892.55,0.0340659,1892.55,0.0340659,""
4931.1,"Rotorua","Holdens Bay",2023-10-31,"20A","160","Aphanocapsa sp",FALSE,10,20.95,11,2040.310316,0.004590698,0,0,""
4931.2,"Rotorua","Holdens Bay",2023-10-31,"20A","160","Dolichospermum lemmermannii",TRUE,10,9,NA,28.274375,0.003110181,28.274375,0.003110181,""
4933.1,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,9.05,33,1506.867108,0.119042502,1506.867108,0.119042502,""
4933.2,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Geitlerinema sp",FALSE,10,11,NA,34.55756944,0.000760267,0,0,""
4933.3,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Phormidium sp",TRUE,10,17.66666667,NA,166.5046528,0.015541544,166.5046528,0.015541544,""
4933.4,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Oscillatoria sp",TRUE,10,10.5,NA,197.920625,0.53527633,197.920625,0.53527633,""
4933.5,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Aphanocapsa sp",FALSE,10,31.4,NA,493.2307639,0.001109769,0,0,""
4933.6,"Rotorua","Ngongotaha",2023-10-31,"20A","160","Dolichospermum lemmermannii",TRUE,10,7.666666667,NA,72.25673611,0.007948241,72.25673611,0.007948241,""
4934.1,"Rotorua","Ohau Channel",2023-10-31,"20A","Whole Plate","Aphanocapsa sp",FALSE,10,45.05,150,765.85,0.001723163,0,0,""
4934.2,"Rotorua","Ohau Channel",2023-10-31,"20A","Whole Plate","Pseudanabaena limnetica (ellipsoid)",FALSE,10,78.66666667,NA,23.6,0.0022656,0,0,""
4934.3,"Rotorua","Ohau Channel",2023-10-31,"20A","Whole Plate","Dolichospermum circinale",TRUE,10,145,NA,174,0.10016136,174,0.10016136,""
4934.4,"Rotorua","Ohau Channel",2023-10-31,"20A","Whole Plate","Cuspidothrix issatschenkoi",TRUE,10,18,NA,1.8,0.0001026,1.8,0.0001026,"Cuspidothrix issatschenkoi"
4935.1,"Kaituna","Trout Pool",2023-10-31,"20A","50","Aphanocapsa sp",FALSE,10,18.95,14,6477.219489,0.014573744,0,0,""
4935.2,"Kaituna","Trout Pool",2023-10-31,"20A","50","Pseudanabaena limnetica (ellipsoid)",FALSE,10,16,NA,160.8497778,0.015441579,0,0,""
4935.3,"Kaituna","Trout Pool",2023-10-31,"20A","50","Dolichospermum circinale",TRUE,10,61,NA,613.2397778,0.353005346,613.2397778,0.353005346,""
4936.1,"Rotoiti","Okere Arm",2023-10-31,"20A","50","Aphanocapsa sp",FALSE,10,20.5,7,5564.397,0.012519893,0,0,""
4936.2,"Rotoiti","Okere Arm",2023-10-31,"20A","50","Dolichospermum circinale",TRUE,10,31,NA,311.6464444,0.179396159,311.6464444,0.179396159,""
4936.3,"Rotoiti","Okere Arm",2023-10-31,"20A","50","Phormidium sp",TRUE,10,26,NA,261.3808889,0.024397292,261.3808889,0.024397292,""
4937.1,"Rotorua","Hamurana",2023-10-31,"20A","160","Aphanocapsa sp",FALSE,10,17.65,10,1663.475729,0.00374282,0,0,""
4937.2,"Rotorua","Hamurana",2023-10-31,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,7.5,NA,47.12395833,0.003722793,47.12395833,0.003722793,""
4937.3,"Rotorua","Hamurana",2023-10-31,"20A","160","Dolichospermum circinale",TRUE,10,66,NA,207.3454167,0.119356316,207.3454167,0.119356316,""
4917.1,"Rotorua","Ngongotaha",2023-05-29,"20P","Whole Plate","Dolichospermum circinale",TRUE,10,42.64285714,NA,59.7,0.034365708,59.7,0.034365708,""
